station,date,avgTemp,maxTemp,minTemp
KDTW,20130501,67,80,53
KDTW,20130502,66,77,55
KDTW,20130503,67,76,58
KDTW,20130504,63,70,56
KDTW,20130505,63,73,53
KDTW,20130506,61,74,48
KDTW,20130507,64,75,52
KDTW,20130508,69,79,58
KDTW,20130509,67,81,53
KDTW,20130510,61,76,45
KDTW,20130511,51,62,39
KDTW,20130512,44,52,36
KDTW,20130513,43,56,30
KDTW,20130514,59,74,43
KDTW,20130515,71,84,57
KDTW,20130516,68,84,51
KDTW,20130517,62,73,50
KDTW,20130518,69,81,56
KDTW,20130519,72,85,58
KDTW,20130520,77,89,64
KDTW,20130521,79,87,71
KDTW,20130522,74,84,63
KDTW,20130523,55,68,42
KDTW,20130524,49,57,40
KDTW,20130525,53,67,39
KDTW,20130526,56,71,41
KDTW,20130527,54,61,46
KDTW,20130528,67,81,52
KDTW,20130529,77,86,68
KDTW,20130530,77,88,66
KDTW,20130531,76,84,68
KDTW,20130601,73,81,64
KDTW,20130602,65,74,55
KDTW,20130603,57,68,46
KDTW,20130604,61,72,50
KDTW,20130605,64,74,53
KDTW,20130606,64,70,57
KDTW,20130607,58,63,53
KDTW,20130608,65,72,58
KDTW,20130609,68,77,59
KDTW,20130610,67,71,62
KDTW,20130611,74,82,65
KDTW,20130612,70,76,64
KDTW,20130613,70,79,61
KDTW,20130614,70,79,61
KDTW,20130615,69,80,58
KDTW,20130616,75,84,65
KDTW,20130617,74,87,60
KDTW,20130618,66,74,57
KDTW,20130619,63,74,51
KDTW,20130620,68,80,56
KDTW,20130621,74,86,62
KDTW,20130622,79,88,70
KDTW,20130623,80,89,70
KDTW,20130624,78,87,69
KDTW,20130625,78,86,69
KDTW,20130626,76,83,68
KDTW,20130627,75,83,67
KDTW,20130628,72,79,65
KDTW,20130629,72,78,65
KDTW,20130630,72,80,63
KDTW,20130701,65,69,61
KDTW,20130702,68,74,61
KDTW,20130703,73,83,63
KDTW,20130704,77,82,71
KDTW,20130705,77,83,71
KDTW,20130706,77,83,70
KDTW,20130707,76,82,70
KDTW,20130708,76,83,68
KDTW,20130709,80,89,71
KDTW,20130710,79,88,69
KDTW,20130711,72,80,64
KDTW,20130712,70,82,58
KDTW,20130713,74,83,64
KDTW,20130714,79,89,69
KDTW,20130715,84,93,75
KDTW,20130716,84,90,77
KDTW,20130717,85,94,75
KDTW,20130718,85,94,75
KDTW,20130719,84,95,73
KDTW,20130720,80,87,72
KDTW,20130721,76,85,66
KDTW,20130722,76,81,70
KDTW,20130723,75,87,62
KDTW,20130724,66,74,57
KDTW,20130725,65,76,54
KDTW,20130726,70,79,60
KDTW,20130727,66,75,57
KDTW,20130728,61,70,52
KDTW,20130729,65,72,57
KDTW,20130730,67,79,54
KDTW,20130731,72,77,67
KDTW,20130801,73,82,64
KDTW,20130802,67,76,57
KDTW,20130803,72,81,62
KDTW,20130804,67,76,57
KDTW,20130805,67,73,61
KDTW,20130806,72,79,65
KDTW,20130807,76,85,67
KDTW,20130808,73,79,67
KDTW,20130809,73,82,63
KDTW,20130810,72,79,65
KDTW,20130811,71,83,59
KDTW,20130812,70,74,65
KDTW,20130813,62,69,55
KDTW,20130814,62,72,51
KDTW,20130815,63,75,51
KDTW,20130816,68,79,56
KDTW,20130817,69,79,58
KDTW,20130818,71,81,61
KDTW,20130819,73,83,62
KDTW,20130820,74,85,63
KDTW,20130821,77,87,67
KDTW,20130822,77,83,71
KDTW,20130823,74,84,64
KDTW,20130824,70,80,60
KDTW,20130825,74,87,61
KDTW,20130826,78,89,67
KDTW,20130827,79,84,73
KDTW,20130828,78,84,72
KDTW,20130829,78,88,68
KDTW,20130830,78,88,67
KDTW,20130831,76,81,71
KDTW,20130901,76,82,69
KDTW,20130902,70,79,60
KDTW,20130903,67,75,59
KDTW,20130904,68,81,55
KDTW,20130905,65,73,57
KDTW,20130906,63,74,51
KDTW,20130907,69,81,57
KDTW,20130908,67,75,59
KDTW,20130909,65,74,56
KDTW,20130910,83,93,72
KDTW,20130911,81,91,70
KDTW,20130912,69,79,58
KDTW,20130913,54,62,45
KDTW,20130914,55,67,42
KDTW,20130915,57,65,49
KDTW,20130916,56,64,47
KDTW,20130917,55,67,42
KDTW,20130918,61,73,49
KDTW,20130919,69,78,60
KDTW,20130920,74,83,65
KDTW,20130921,63,70,56
KDTW,20130922,57,62,51
KDTW,20130923,54,63,45
KDTW,20130924,56,67,45
KDTW,20130925,61,73,48
KDTW,20130926,62,75,49
KDTW,20130927,62,74,50
KDTW,20130928,64,74,54
KDTW,20130929,62,64,59
KDTW,20130930,65,72,57
KDTW,20131001,62,72,52
KDTW,20131002,69,80,58
KDTW,20131003,68,77,58
KDTW,20131004,73,80,65
KDTW,20131005,70,74,66
KDTW,20131006,65,73,57
KDTW,20131007,53,60,46
KDTW,20131008,54,65,43
KDTW,20131009,57,69,45
KDTW,20131010,59,71,46
KDTW,20131011,60,74,46
KDTW,20131012,63,75,51
KDTW,20131013,60,69,50
KDTW,20131014,55,64,46
KDTW,20131015,54,64,44
KDTW,20131016,58,63,52
KDTW,20131017,49,52,46
KDTW,20131018,52,64,40
KDTW,20131019,43,49,36
KDTW,20131020,49,59,38
KDTW,20131021,48,55,40
KDTW,20131022,41,51,31
KDTW,20131023,41,49,32
KDTW,20131024,39,48,29
KDTW,20131025,40,49,31
KDTW,20131026,44,50,37
KDTW,20131027,43,53,32
KDTW,20131028,42,51,32
KDTW,20131029,43,50,36
KDTW,20131030,48,62,34
KDTW,20131031,58,62,54
KDTW,20131101,54,61,46
KDTW,20131102,42,48,35
KDTW,20131103,40,46,34
KDTW,20131104,41,48,34
KDTW,20131105,47,55,39
KDTW,20131106,51,57,44
KDTW,20131107,41,45,36
KDTW,20131108,39,45,32
KDTW,20131109,48,58,37
KDTW,20131110,42,49,35
KDTW,20131111,36,44,28
KDTW,20131112,30,35,24
KDTW,20131113,30,39,20
KDTW,20131114,40,50,29
KDTW,20131115,43,50,35
KDTW,20131116,45,56,34
KDTW,20131117,56,64,48
KDTW,20131118,42,48,35
KDTW,20131119,36,42,30
KDTW,20131120,37,45,29
KDTW,20131121,43,46,40
KDTW,20131122,37,46,28
KDTW,20131123,24,31,17
KDTW,20131124,20,26,14
KDTW,20131125,25,32,18
KDTW,20131126,33,36,30
KDTW,20131127,25,30,19
KDTW,20131128,24,29,18
KDTW,20131129,26,34,17
KDTW,20131130,36,44,27
KDTW,20131201,37,46,27
KDTW,20131202,34,40,28
KDTW,20131203,34,40,27
KDTW,20131204,46,55,37
KDTW,20131205,45,59,31
KDTW,20131206,26,31,21
KDTW,20131207,21,26,16
KDTW,20131208,23,30,15
KDTW,20131209,25,30,20
KDTW,20131210,17,22,12
KDTW,20131211,16,24,8
KDTW,20131212,12,19,5
KDTW,20131213,24,29,18
KDTW,20131214,21,22,19
KDTW,20131215,20,25,15
KDTW,20131216,13,21,5
KDTW,20131217,21,27,14
KDTW,20131218,26,30,21
KDTW,20131219,33,40,25
KDTW,20131220,38,41,34
KDTW,20131221,34,35,32
KDTW,20131222,36,39,33
KDTW,20131223,29,35,23
KDTW,20131224,18,23,12
KDTW,20131225,18,25,11
KDTW,20131226,27,29,24
KDTW,20131227,33,39,26
KDTW,20131228,39,47,31
KDTW,20131229,34,44,23
KDTW,20131230,19,23,14
KDTW,20131231,19,23,15
KDTW,20140101,14,17,11
KDTW,20140102,10,15,4
KDTW,20140103,4,12,-5
KDTW,20140104,21,31,10
KDTW,20140105,26,32,20
KDTW,20140106,3,20,-14
KDTW,20140107,-7,-1,-14
KDTW,20140108,5,16,-7
KDTW,20140109,9,22,-4
KDTW,20140110,30,38,22
KDTW,20140111,38,42,34
KDTW,20140112,35,37,33
KDTW,20140113,40,45,34
KDTW,20140114,32,39,25
KDTW,20140115,26,31,21
KDTW,20140116,24,28,20
KDTW,20140117,25,32,18
KDTW,20140118,13,19,6
KDTW,20140119,22,28,15
KDTW,20140120,22,31,13
KDTW,20140121,7,13,0
KDTW,20140122,3,11,-6
KDTW,20140123,9,16,1
KDTW,20140124,8,17,-2
KDTW,20140125,17,28,6
KDTW,20140126,15,28,2
KDTW,20140127,12,27,-4
KDTW,20140128,-2,6,-10
KDTW,20140129,7,16,-3
KDTW,20140130,17,27,7
KDTW,20140131,31,34,27
KDTW,20140201,31,35,27
KDTW,20140202,24,28,20
KDTW,20140203,19,28,10
KDTW,20140204,16,24,7
KDTW,20140205,17,27,7
KDTW,20140206,11,20,2
KDTW,20140207,4,11,-4
KDTW,20140208,10,18,1
KDTW,20140209,19,25,13
KDTW,20140210,15,21,8
KDTW,20140211,9,17,1
KDTW,20140212,8,20,-5
KDTW,20140213,19,29,8
KDTW,20140214,25,29,20
KDTW,20140215,15,23,7
KDTW,20140216,18,26,10
KDTW,20140217,12,25,-1
KDTW,20140218,32,41,22
KDTW,20140219,36,44,28
KDTW,20140220,36,45,27
KDTW,20140221,39,46,32
KDTW,20140222,34,37,30
KDTW,20140223,27,33,20
KDTW,20140224,23,26,19
KDTW,20140225,19,24,13
KDTW,20140226,12,17,7
KDTW,20140227,9,15,3
KDTW,20140228,9,18,0
KDTW,20140301,24,30,17
KDTW,20140302,14,19,8
KDTW,20140303,9,17,0
KDTW,20140304,11,21,0
KDTW,20140305,19,24,14
KDTW,20140306,20,26,13
KDTW,20140307,27,44,10
KDTW,20140308,31,38,24
KDTW,20140309,28,36,19
KDTW,20140310,41,47,35
KDTW,20140311,45,53,36
KDTW,20140312,23,37,8
KDTW,20140313,13,23,3
KDTW,20140314,34,51,17
KDTW,20140315,34,41,27
KDTW,20140316,20,27,12
KDTW,20140317,21,31,11
KDTW,20140318,36,47,25
KDTW,20140319,43,51,35
KDTW,20140320,35,41,29
KDTW,20140321,33,41,24
KDTW,20140322,36,42,29
KDTW,20140323,23,29,17
KDTW,20140324,25,33,16
KDTW,20140325,26,35,16
KDTW,20140326,22,33,11
KDTW,20140327,37,46,28
KDTW,20140328,46,52,40
KDTW,20140329,36,40,32
KDTW,20140330,40,53,26
KDTW,20140331,44,58,30
KDTW,20140401,52,64,39
KDTW,20140402,46,58,34
KDTW,20140403,37,40,34
KDTW,20140404,43,50,36
KDTW,20140405,42,51,32
KDTW,20140406,42,55,28
KDTW,20140407,44,54,33
KDTW,20140408,51,63,39
KDTW,20140409,47,58,36
KDTW,20140410,57,71,43
KDTW,20140411,56,69,42
KDTW,20140412,56,72,40
KDTW,20140413,64,79,48
KDTW,20140414,52,71,32
KDTW,20140415,30,33,26
KDTW,20140416,32,41,22
KDTW,20140417,48,63,32
KDTW,20140418,53,65,41
KDTW,20140419,46,56,35
KDTW,20140420,55,72,37
KDTW,20140421,62,80,43
KDTW,20140422,52,62,41
KDTW,20140423,48,57,38
KDTW,20140424,48,55,40
KDTW,20140425,49,54,43
KDTW,20140426,49,59,39
KDTW,20140427,44,54,34
KDTW,20140428,50,53,46
KDTW,20140429,62,76,47
KDTW,20140430,60,67,52
KDTW,20140501,50,56,44
KDTW,20140502,53,58,47
KDTW,20140503,55,62,47
KDTW,20140504,52,60,44
KDTW,20140505,49,55,42
KDTW,20140506,51,62,39
KDTW,20140507,54,63,45
KDTW,20140508,70,87,52
KDTW,20140509,71,80,62
KDTW,20140510,64,74,54
KDTW,20140511,63,77,49
KDTW,20140512,68,75,61
KDTW,20140513,76,88,64
KDTW,20140514,57,63,50
KDTW,20140515,54,64,44
KDTW,20140516,46,56,36
KDTW,20140517,50,57,43
KDTW,20140518,54,68,39
KDTW,20140519,59,72,45
KDTW,20140520,66,76,55
KDTW,20140521,73,84,62
KDTW,20140522,66,73,58
KDTW,20140523,61,71,51
KDTW,20140524,65,79,51
KDTW,20140525,68,82,54
KDTW,20140526,73,86,59
KDTW,20140527,77,86,67
KDTW,20140528,64,69,59
KDTW,20140529,65,75,54
KDTW,20140530,66,78,54
KDTW,20140531,70,80,60
KDTW,20140601,70,83,56
KDTW,20140602,76,85,66
KDTW,20140603,72,81,62
KDTW,20140604,63,68,58
KDTW,20140605,64,75,52
KDTW,20140606,66,80,51
KDTW,20140607,68,80,56
KDTW,20140608,70,78,61
KDTW,20140609,69,81,57
KDTW,20140610,68,77,59
KDTW,20140611,72,79,65
KDTW,20140612,72,78,66
KDTW,20140613,62,71,52
KDTW,20140614,62,76,48
KDTW,20140615,67,79,55
KDTW,20140616,78,89,66
KDTW,20140617,79,91,67
KDTW,20140618,73,80,66
KDTW,20140619,70,76,64
KDTW,20140620,62,70,54
KDTW,20140621,68,80,55
KDTW,20140622,72,80,63
KDTW,20140623,72,80,63
KDTW,20140624,75,81,68
KDTW,20140625,74,81,67
KDTW,20140626,71,80,61
KDTW,20140627,72,83,61
KDTW,20140628,77,88,65
KDTW,20140629,79,87,71
KDTW,20140630,80,87,72
KDTW,20140701,76,85,67
KDTW,20140702,73,79,66
KDTW,20140703,66,73,58
KDTW,20140704,66,77,55
KDTW,20140705,66,78,54
KDTW,20140706,71,81,60
KDTW,20140707,78,87,68
KDTW,20140708,74,81,66
KDTW,20140709,70,78,61
KDTW,20140710,69,78,59
KDTW,20140711,69,80,58
KDTW,20140712,76,86,66
KDTW,20140713,77,85,68
KDTW,20140714,75,84,66
KDTW,20140715,66,73,59
KDTW,20140716,62,71,53
KDTW,20140717,67,78,56
KDTW,20140718,68,79,57
KDTW,20140719,68,73,63
KDTW,20140720,72,83,60
KDTW,20140721,74,84,63
KDTW,20140722,80,94,65
KDTW,20140723,70,79,61
KDTW,20140724,67,77,56
KDTW,20140725,67,79,55
KDTW,20140726,72,83,61
KDTW,20140727,74,87,61
KDTW,20140728,62,71,53
KDTW,20140729,63,74,51
KDTW,20140730,68,78,57
KDTW,20140731,68,81,54
KDTW,20140801,72,83,60
KDTW,20140802,70,76,64
KDTW,20140803,72,84,60
KDTW,20140804,75,86,63
KDTW,20140805,72,78,65
KDTW,20140806,70,79,60
KDTW,20140807,72,84,59
KDTW,20140808,71,81,61
KDTW,20140809,70,81,58
KDTW,20140810,73,84,62
KDTW,20140811,70,73,66
KDTW,20140812,70,78,62
KDTW,20140813,68,78,57
KDTW,20140814,63,72,53
KDTW,20140815,62,75,49
KDTW,20140816,68,83,52
KDTW,20140817,70,74,65
KDTW,20140818,71,79,63
KDTW,20140819,76,85,66
KDTW,20140820,75,84,66
KDTW,20140821,74,81,67
KDTW,20140822,77,83,70
KDTW,20140823,73,80,66
KDTW,20140824,74,80,68
KDTW,20140825,76,84,68
KDTW,20140826,80,90,70
KDTW,20140827,73,81,64
KDTW,20140828,68,76,60
KDTW,20140829,68,76,59
KDTW,20140830,77,86,67
KDTW,20140831,76,84,68
KDTW,20140901,78,86,69
KDTW,20140902,72,79,64
KDTW,20140903,71,81,61
KDTW,20140904,75,87,63
KDTW,20140905,81,93,68
KDTW,20140906,67,74,59
KDTW,20140907,65,75,55
KDTW,20140908,66,76,56
KDTW,20140909,70,78,61
KDTW,20140910,71,75,67
KDTW,20140911,63,74,52
KDTW,20140912,56,61,51
KDTW,20140913,52,58,46
KDTW,20140914,54,64,43
KDTW,20140915,54,61,47
KDTW,20140916,58,67,49
KDTW,20140917,57,68,45
KDTW,20140918,59,69,48
KDTW,20140919,55,66,43
KDTW,20140920,66,81,51
KDTW,20140921,60,69,50
KDTW,20140922,56,63,48
KDTW,20140923,58,71,44
KDTW,20140924,62,74,50
KDTW,20140925,65,75,54
KDTW,20140926,64,76,51
KDTW,20140927,66,77,54
KDTW,20140928,67,78,55
KDTW,20140929,67,79,55
KDTW,20140930,59,65,53
KDTW,20141001,60,67,52
KDTW,20141002,63,72,53
KDTW,20141003,60,69,51
KDTW,20141004,47,51,42
KDTW,20141005,49,55,42
KDTW,20141006,54,63,45
KDTW,20141007,51,60,41
KDTW,20141008,53,62,43
KDTW,20141009,51,61,40
KDTW,20141010,49,59,39
KDTW,20141011,49,59,38
KDTW,20141012,48,60,35
KDTW,20141013,62,70,53
KDTW,20141014,64,69,59
KDTW,20141015,60,64,55
KDTW,20141016,60,65,54
KDTW,20141017,57,64,50
KDTW,20141018,46,50,42
KDTW,20141019,43,53,32
KDTW,20141020,52,58,46
KDTW,20141021,48,50,45
KDTW,20141022,49,58,39
KDTW,20141023,47,59,35
KDTW,20141024,49,61,37
KDTW,20141025,57,69,44
KDTW,20141026,52,62,42
KDTW,20141027,54,72,36
KDTW,20141028,57,66,47
KDTW,20141029,48,52,43
KDTW,20141030,44,51,36
KDTW,20141031,41,46,36
KDTW,20141101,36,43,28
KDTW,20141102,37,48,25
KDTW,20141103,46,60,32
KDTW,20141104,51,57,44
KDTW,20141105,49,58,39
KDTW,20141106,45,50,39
KDTW,20141107,39,44,33
KDTW,20141108,41,45,37
KDTW,20141109,38,44,32
KDTW,20141110,48,56,39
KDTW,20141111,52,64,39
KDTW,20141112,35,39,31
KDTW,20141113,31,37,24
KDTW,20141114,29,36,21
KDTW,20141115,28,34,22
KDTW,20141116,32,35,28
KDTW,20141117,23,31,15
KDTW,20141118,17,22,11
KDTW,20141119,22,30,13
KDTW,20141120,24,28,19
KDTW,20141121,21,28,13
KDTW,20141122,34,49,19
KDTW,20141123,49,53,44
KDTW,20141124,47,58,35
KDTW,20141125,33,35,30
KDTW,20141126,32,34,29
KDTW,20141127,29,36,22
KDTW,20141128,24,30,18
KDTW,20141129,41,51,30
KDTW,20141130,52,62,42
KDTW,20141201,31,42,20
KDTW,20141202,27,33,21
KDTW,20141203,33,40,26
KDTW,20141204,29,33,25
KDTW,20141205,35,39,30
KDTW,20141206,34,41,27
KDTW,20141207,29,35,22
KDTW,20141208,37,42,31
KDTW,20141209,38,41,34
KDTW,20141210,28,34,22
KDTW,20141211,30,40,20
KDTW,20141212,33,38,27
KDTW,20141213,39,45,33
KDTW,20141214,49,53,44
KDTW,20141215,46,50,41
KDTW,20141216,43,47,39
KDTW,20141217,33,39,27
KDTW,20141218,31,33,29
KDTW,20141219,26,30,22
KDTW,20141220,26,31,21
KDTW,20141221,32,36,27
KDTW,20141222,33,39,26
KDTW,20141223,44,51,37
KDTW,20141224,44,51,37
KDTW,20141225,36,40,32
KDTW,20141226,39,47,30
KDTW,20141227,43,48,38
KDTW,20141228,32,38,26
KDTW,20141229,28,33,22
KDTW,20141230,21,26,16
KDTW,20141231,19,24,14
KDTW,20150101,24,31,17
KDTW,20150102,31,36,26
KDTW,20150103,31,35,27
KDTW,20150104,28,36,19
KDTW,20150105,14,19,8
KDTW,20150106,13,18,7
KDTW,20150107,8,13,2
KDTW,20150108,6,14,-2
KDTW,20150109,11,18,3
KDTW,20150110,8,16,-1
KDTW,20150111,24,31,16
KDTW,20150112,22,30,13
KDTW,20150113,8,13,3
KDTW,20150114,11,17,4
KDTW,20150115,15,26,3
KDTW,20150116,24,29,18
KDTW,20150117,29,42,16
KDTW,20150118,37,41,33
KDTW,20150119,32,35,29
KDTW,20150120,28,31,24
KDTW,20150121,24,26,22
KDTW,20150122,25,30,19
KDTW,20150123,24,31,16
KDTW,20150124,30,36,24
KDTW,20150125,26,34,18
KDTW,20150126,19,27,11
KDTW,20150127,20,29,11
KDTW,20150128,20,29,11
KDTW,20150129,30,35,25
KDTW,20150130,21,29,12
KDTW,20150131,23,35,11
KDTW,20150201,25,32,17
KDTW,20150202,12,19,5
KDTW,20150203,14,26,2
KDTW,20150204,24,32,15
KDTW,20150205,11,18,3
KDTW,20150206,18,29,7
KDTW,20150207,31,39,22
KDTW,20150208,34,43,24
KDTW,20150209,22,27,17
KDTW,20150210,21,28,14
KDTW,20150211,27,34,19
KDTW,20150212,17,29,5
KDTW,20150213,11,23,-1
KDTW,20150214,13,25,1
KDTW,20150215,-1,7,-9
KDTW,20150216,0,8,-9
KDTW,20150217,10,21,-2
KDTW,20150218,11,18,4
KDTW,20150219,1,7,-5
KDTW,20150220,1,14,-13
KDTW,20150221,19,24,14
KDTW,20150222,22,35,8
KDTW,20150223,4,12,-5
KDTW,20150224,11,23,-2
KDTW,20150225,17,24,9
KDTW,20150226,12,17,6
KDTW,20150227,8,20,-4
KDTW,20150228,10,21,-2
KDTW,20150301,20,25,15
KDTW,20150302,27,33,20
KDTW,20150303,30,37,22
KDTW,20150304,27,36,17
KDTW,20150305,13,19,7
KDTW,20150306,12,24,0
KDTW,20150307,30,41,18
KDTW,20150308,34,43,25
KDTW,20150309,36,48,24
KDTW,20150310,39,48,29
KDTW,20150311,44,55,33
KDTW,20150312,38,45,31
KDTW,20150313,42,53,30
KDTW,20150314,46,53,38
KDTW,20150315,45,55,35
KDTW,20150316,51,62,40
KDTW,20150317,42,54,29
KDTW,20150318,38,50,26
KDTW,20150319,34,41,27
KDTW,20150320,42,51,32
KDTW,20150321,41,52,30
KDTW,20150322,32,40,23
KDTW,20150323,26,31,21
KDTW,20150324,30,41,19
KDTW,20150325,42,54,29
KDTW,20150326,41,46,35
KDTW,20150327,26,35,17
KDTW,20150328,27,39,15
KDTW,20150329,34,47,20
KDTW,20150330,49,59,38
KDTW,20150331,40,48,32
KDTW,20150401,47,61,32
KDTW,20150402,53,65,40
KDTW,20150403,49,59,38
KDTW,20150404,40,54,25
KDTW,20150405,50,63,37
KDTW,20150406,46,60,32
KDTW,20150407,45,50,39
KDTW,20150408,43,47,38
KDTW,20150409,53,67,39
KDTW,20150410,56,68,43
KDTW,20150411,50,63,36
KDTW,20150412,51,65,37
KDTW,20150413,60,75,44
KDTW,20150414,53,63,43
KDTW,20150415,53,64,41
KDTW,20150416,54,63,44
KDTW,20150417,63,75,50
KDTW,20150418,62,76,48
KDTW,20150419,55,63,46
KDTW,20150420,56,66,46
KDTW,20150421,48,54,41
KDTW,20150422,41,44,37
KDTW,20150423,37,43,31
KDTW,20150424,45,60,29
KDTW,20150425,48,54,41
KDTW,20150426,48,60,36
KDTW,20150427,46,52,39
KDTW,20150428,50,65,35
KDTW,20150429,55,68,42
KDTW,20150430,52,57,46
KDTW,20150501,61,75,46
KDTW,20150502,64,77,50
KDTW,20150503,67,82,52
KDTW,20150504,69,77,61
KDTW,20150505,58,64,51
KDTW,20150506,62,72,51
KDTW,20150507,68,82,54
KDTW,20150508,73,87,59
KDTW,20150509,72,83,60
KDTW,20150510,69,79,59
KDTW,20150511,74,85,62
KDTW,20150512,57,65,49
KDTW,20150513,50,55,44
KDTW,20150514,51,63,39
KDTW,20150515,66,79,52
KDTW,20150516,71,78,63
KDTW,20150517,72,81,63
KDTW,20150518,75,85,65
KDTW,20150519,56,65,46
KDTW,20150520,51,60,41
KDTW,20150521,58,66,49
KDTW,20150522,57,68,46
KDTW,20150523,59,76,41
KDTW,20150524,66,79,53
KDTW,20150525,75,84,65
KDTW,20150526,74,83,64
KDTW,20150527,73,81,64
KDTW,20150528,68,77,58
KDTW,20150529,73,83,63
KDTW,20150530,69,83,54
KDTW,20150531,52,54,49
KDTW,20150601,56,65,47
KDTW,20150602,60,73,46
KDTW,20150603,62,74,50
KDTW,20150604,70,79,60
KDTW,20150605,71,80,61
KDTW,20150606,63,72,54
KDTW,20150607,67,82,51
KDTW,20150608,71,80,62
KDTW,20150609,69,78,60
KDTW,20150610,77,90,64
KDTW,20150611,68,73,63
KDTW,20150612,71,82,59
KDTW,20150613,65,71,58
KDTW,20150614,73,83,63
KDTW,20150615,77,83,71
KDTW,20150616,74,82,66
KDTW,20150617,67,73,61
KDTW,20150618,74,82,65
KDTW,20150619,67,75,59
KDTW,20150620,67,77,56
KDTW,20150621,76,84,68
KDTW,20150622,75,85,64
KDTW,20150623,73,81,65
KDTW,20150624,69,80,58
KDTW,20150625,68,73,63
KDTW,20150626,69,76,61
KDTW,20150627,62,68,56
KDTW,20150628,68,77,59
KDTW,20150629,69,77,61
KDTW,20150630,70,77,63
KDTW,20150701,68,74,61
KDTW,20150702,67,76,58
KDTW,20150703,65,77,53
KDTW,20150704,69,81,57
KDTW,20150705,71,82,60
KDTW,20150706,73,85,61
KDTW,20150707,71,79,63
KDTW,20150708,62,67,56
KDTW,20150709,70,76,63
KDTW,20150710,69,80,58
KDTW,20150711,72,83,60
KDTW,20150712,72,78,66
KDTW,20150713,73,82,63
KDTW,20150714,75,83,67
KDTW,20150715,68,78,58
KDTW,20150716,65,76,54
KDTW,20150717,78,88,67
KDTW,20150718,81,91,71
KDTW,20150719,80,91,68
KDTW,20150720,74,86,61
KDTW,20150721,74,81,66
KDTW,20150722,70,81,59
KDTW,20150723,74,86,61
KDTW,20150724,78,89,66
KDTW,20150725,78,88,68
KDTW,20150726,78,86,70
KDTW,20150727,78,89,66
KDTW,20150728,80,90,69
KDTW,20150729,80,91,69
KDTW,20150730,76,87,64
KDTW,20150731,77,88,66
KDTW,20150801,74,85,63
KDTW,20150802,77,92,62
KDTW,20150803,74,84,63
KDTW,20150804,71,82,60
KDTW,20150805,70,81,58
KDTW,20150806,69,77,60
KDTW,20150807,69,79,59
KDTW,20150808,72,78,66
KDTW,20150809,74,80,68
KDTW,20150810,74,78,69
KDTW,20150811,74,82,65
KDTW,20150812,69,78,59
KDTW,20150813,73,86,60
KDTW,20150814,78,87,69
KDTW,20150815,75,85,65
KDTW,20150816,79,89,68
KDTW,20150817,80,89,70
KDTW,20150818,76,83,69
KDTW,20150819,79,87,71
KDTW,20150820,71,77,64
KDTW,20150821,68,79,57
KDTW,20150822,70,80,60
KDTW,20150823,71,82,60
KDTW,20150824,66,76,56
KDTW,20150825,62,66,58
KDTW,20150826,64,69,58
KDTW,20150827,62,69,54
KDTW,20150828,65,76,54
KDTW,20150829,71,78,64
KDTW,20150830,77,85,68
KDTW,20150831,76,85,66
KDTW,20150901,79,90,67
KDTW,20150902,81,91,70
KDTW,20150903,78,89,67
KDTW,20150904,77,85,69
KDTW,20150905,75,81,69
KDTW,20150906,78,89,66
KDTW,20150907,81,92,70
KDTW,20150908,81,90,72
KDTW,20150909,72,80,63
KDTW,20150910,68,79,56
KDTW,20150911,64,68,60
KDTW,20150912,58,64,52
KDTW,20150913,58,68,47
KDTW,20150914,63,78,47
KDTW,20150915,72,83,60
KDTW,20150916,70,82,58
KDTW,20150917,71,84,58
KDTW,20150918,71,79,63
KDTW,20150919,64,73,55
KDTW,20150920,60,71,48
KDTW,20150921,63,73,52
KDTW,20150922,65,78,51
KDTW,20150923,66,79,53
KDTW,20150924,68,79,56
KDTW,20150925,70,80,59
KDTW,20150926,69,76,62
KDTW,20150927,69,77,61
KDTW,20150928,73,78,67
KDTW,20150929,66,74,57
KDTW,20150930,59,66,52
KDTW,20151001,54,61,46
KDTW,20151002,52,57,46
KDTW,20151003,50,52,47
KDTW,20151004,55,61,48
KDTW,20151005,65,72,57
KDTW,20151006,63,69,56
KDTW,20151007,64,75,52
KDTW,20151008,61,74,48
KDTW,20151009,57,67,47
KDTW,20151010,54,65,43
KDTW,20151011,61,76,45
KDTW,20151012,65,78,52
KDTW,20151013,57,63,50
KDTW,20151014,51,60,41
KDTW,20151015,54,67,40
KDTW,20151016,47,57,36
KDTW,20151017,40,48,31
KDTW,20151018,43,52,33
KDTW,20151019,51,68,33
KDTW,20151020,66,77,55
KDTW,20151021,65,75,54
KDTW,20151022,59,68,49
KDTW,20151023,53,60,45
KDTW,20151024,62,71,52
KDTW,20151025,55,63,46
KDTW,20151026,49,59,39
KDTW,20151027,52,59,45
KDTW,20151028,57,63,50
KDTW,20151029,46,53,39
KDTW,20151030,47,52,41
KDTW,20151031,47,52,42
KDTW,20151101,56,66,45
KDTW,20151102,54,71,37
KDTW,20151103,61,76,45
KDTW,20151104,62,77,46
KDTW,20151105,63,74,52
KDTW,20151106,58,66,50
KDTW,20151107,47,55,38
KDTW,20151108,43,52,33
KDTW,20151109,43,55,31
KDTW,20151110,45,48,42
KDTW,20151111,46,57,35
KDTW,20151112,50,55,45
KDTW,20151113,42,46,37
KDTW,20151114,45,51,38
KDTW,20151115,52,65,39
KDTW,20151116,49,63,35
