Date,Open,High,Low,Close,Volume
12/15/2008,244.21,244.42,237.36,240.27,"17,525,795"
12/16/2008,240.27,259.66,240.26,259.46,"26,716,584"
12/17/2008,259.42,259.42,251.61,252.76,"19,599,715"
12/18/2008,252.74,259.14,249.6,251.36,"21,673,229"
12/19/2008,251.43,259.25,251.42,255.25,"32,953,195"
12/22/2008,255.24,255.44,244.76,247.99,"17,586,341"
12/23/2008,248.02,254.56,246.27,246.64,"12,623,880"
12/24/2008,246.64,247.18,242.83,246.16,"4,969,158"
12/26/2008,246.15,250.39,246.06,249.92,"6,976,343"
12/29/2008,249.87,252.13,248.02,250.97,"10,511,082"
12/30/2008,250.98,258.54,250.69,258.25,"12,279,255"
12/31/2008,258.06,263.3,256.71,262.22,"17,614,473"
1/2/2009,262.27,264.52,255.53,263.38,"17,434,718"
1/5/2009,263.38,263.6,256.4,261.75,"19,956,348"
1/6/2009,261.85,262.45,257.05,259.14,"20,303,659"
1/7/2009,259.01,259.01,247.84,248.51,"20,117,080"
1/8/2009,248.54,254.71,248.14,253.25,"24,098,473"
1/9/2009,253.46,254.4,247.63,248.47,"17,610,407"
1/12/2009,248.49,250.37,240.84,242.83,"21,557,748"
1/13/2009,242.84,247.54,239.35,246.11,"20,936,603"
1/14/2009,245.99,245.99,234.06,234.51,"24,467,490"
1/15/2009,234.51,241.97,227.68,236.43,"28,215,054"
1/16/2009,236.48,243.8,234.95,241.1,"25,760,338"
1/20/2009,241.06,245.84,224.82,224.82,"36,095,045"
1/21/2009,224.85,238.68,224.85,237.6,"29,479,686"
1/22/2009,237.41,237.41,222.96,224.02,"24,578,073"
1/23/2009,224.01,224.83,216.43,223.57,"21,139,686"
1/26/2009,223.57,227.98,218.69,221.7,"18,611,349"
1/27/2009,221.75,228.88,221.53,228.71,"18,115,740"
1/28/2009,228.97,241.68,228.97,241.22,"30,324,269"
1/29/2009,241.08,241.08,222.17,222.59,"26,216,377"
1/30/2009,222.58,224.11,215.2,216.51,"28,633,169"
2/2/2009,216.48,217.08,211.18,215.27,"21,507,827"
2/3/2009,215.33,220.86,214.1,217.92,"21,813,025"
2/4/2009,218.02,219.64,214.49,215.69,"19,722,244"
2/5/2009,215.69,219.42,213.24,216.72,"24,703,385"
2/6/2009,216.74,223.75,216.62,223.05,"29,890,795"
2/9/2009,223.05,225.79,221.18,224.14,"21,333,675"
2/10/2009,224.13,224.13,210.27,211.31,"37,384,522"
2/11/2009,211.31,221.29,211.24,221.03,"27,857,207"
2/12/2009,220.9,224.12,214.73,223.36,"29,956,289"
2/13/2009,223.37,223.51,216.69,216.76,"24,755,537"
2/17/2009,216.45,216.45,206.17,206.19,"30,740,533"
2/18/2009,206.43,211.74,204,206.64,"31,472,486"
2/19/2009,206.66,209.84,201.34,201.61,"27,724,407"
